x,a,b,c,d
74,0.0975365173490566,0.123926944365581,0.10670125641506,0.134655279034622
75,0.0971792172265034,0.122948717698513,0.106127297050905,0.132928660668402
76,0.0965649369929228,0.12218097853208,0.104895050136081,0.132099549187556
77,0.0954271495172621,0.121460718441734,0.103548356842011,0.130707156289769
78,0.0955477711884955,0.120434027457706,0.10344508884173,0.129830487222978
79,0.0950349445207493,0.120859850748232,0.102911644144718,0.129936435533027
80,0.0938768296933529,0.120179728262449,0.102346548071654,0.129515395048496
81,0.094145847763915,0.119662231531147,0.101826581506161,0.128986687654482
82,0.0930496550769388,0.119841413454773,0.101172045305081,0.129254490776019
83,0.0920466379064204,0.119160480111258,0.101744149258571,0.129361776600454
84,0.0926448197595646,0.11810436827315,0.101124887673625,0.128897919076451
85,0.0925890579520028,0.119236674653299,0.100921732381473,0.128371791651486
86,0.0916031193925762,0.118189405927409,0.101200796794322,0.128782459192702
87,0.0912818433640455,0.118019912672025,0.100603894565143,0.128483652241645
88,0.0906912076069675,0.118552702372309,0.0998696457039649,0.128272015277577
89,0.0897574650134484,0.118352464105698,0.101110453462043,0.128786724985783
90,0.0895066901803592,0.117463584924214,0.100048986747922,0.127790975250512
91,0.088527203296337,0.116904803564324,0.10009318544567,0.127559415797177
92,0.0876440063630772,0.116171903472509,0.100670405289953,0.129088342101756
93,0.0867040680096157,0.115593605107609,0.100485742737298,0.129876368822375
94,0.0865192849198365,0.114765263683016,0.0999246893721143,0.128583313481754
95,0.0857585774290259,0.113564934370792,0.0995175134255984,0.12786939280527
97,0.0849459703680169,0.111915087784761,0.0985972500980956,0.127287999334372
98,0.0844966048872308,0.111577316632293,0.0980532721389312,0.12662424951717
99,0.0846101146920485,0.111047356283226,0.0971440245971358,0.125654617488148
100,0.0837817429738277,0.110914419987463,0.0962193713443804,0.124408782864254
101,0.0831679849488922,0.110139313643301,0.0958897588149842,0.123773915753064
102,0.0832794251592225,0.109695633727764,0.0956529382180911,0.122975710858658
104,0.083514736277616,0.109279940331533,0.0953205396684473,0.122130161103612
105,0.0836589486619687,0.108781525365608,0.09462752243411,0.121593693124575
106,0.0839096299163712,0.108780567927723,0.0943708595516239,0.121660113154034
107,0.0835687591814752,0.108886316016431,0.0950234529470098,0.122334178223468
108,0.083753302454307,0.108959683708987,0.0942737921909691,0.121551157506827
110,0.0834747756451556,0.109879153226933,0.0939944153067393,0.122020336172595
111,0.084607882583245,0.110105424335894,0.0941257252372256,0.121859149661129
112,0.0848037692012836,0.110465327806497,0.0944373181484244,0.121855730095768
114,0.0846079790256005,0.110197404268756,0.0951881169399942,0.122880316149684
115,0.0855302528642514,0.112180650412005,0.0956078908581797,0.122817886510263
116,0.0852673800299667,0.11211300657266,0.095941880165602,0.123451350962977
117,0.0867775751210591,0.11206889149487,0.0957925494401565,0.122972114135709
119,0.0874345711813197,0.113401676415915,0.0978129931388436,0.124750354297687
120,0.0876517304653365,0.11331698015246,0.0975652394269656,0.126876395316631
122,0.08858486342334,0.116446071621213,0.098216658946052,0.136059819953991
123,0.0899061248997156,0.117881827410948,0.0989777647311865,0.141623299168399
124,0.0899894863878655,0.120236158893144,0.0991861642110522,0.144970009639636
126,0.0889945735845705,0.120520006220963,0.101734539287151,0.144090045665818
127,0.0885719779490571,0.123540872044022,0.10328784903012,0.146027604143383
129,0.0895184656083883,0.124813842329361,0.104206670139679,0.149955456986451
130,0.089457374843121,0.125117659479136,0.104284851177705,0.150101818977529
132,0.0892469610847359,0.125099807363411,0.10733439973099,0.151752218048333
133,0.0887188501655961,0.126601639214232,0.108585839509723,0.150727617206724
135,0.089437720530519,0.126271430199654,0.108143147372609,0.150634215949228
136,0.0896316282299136,0.1260963527046,0.109158503256853,0.15083004103092
138,0.0895340259566906,0.125796920077441,0.110703452756244,0.154402525418799
140,0.0913981497825773,0.126178414994046,0.110511017277362,0.154643966923417
141,0.0922859005491692,0.127069828581116,0.109944212158829,0.154270886430061
143,0.0922520980090571,0.128493723913278,0.111211065894473,0.154891875687149
145,0.0924365949375199,0.131897130094847,0.111818069801582,0.15372907193636
146,0.09202728723045,0.132220497670014,0.112375359017475,0.154616001743685
148,0.0911305239211706,0.133097392956508,0.114530346426012,0.154503664707757
150,0.0910321707965831,0.132769564041508,0.116640663946244,0.15557438920707
151,0.0905535706768723,0.13311677563602,0.116967771089592,0.155653568732591
153,0.0903814090104957,0.13189814862396,0.117405292750989,0.157846477764406
155,0.0894596716957881,0.13176090031914,0.117778893000798,0.157917659478315
157,0.088476720151009,0.131267374718627,0.116822577512134,0.156127001857709
158,0.0881742469106815,0.130658381183816,0.117076335738305,0.155970404034374
160,0.0876517626483752,0.130162491488479,0.116077752307503,0.154691997660623
162,0.0870441215342225,0.128974597319834,0.115930262174913,0.153996527528908
164,0.0866002854590517,0.128601109514155,0.115590326301624,0.153501947234015
166,0.0862902181266318,0.1285504918048,0.114602378536497,0.152583685099689
168,0.0861603480075864,0.127863822831613,0.114469150835729,0.151531415334734
170,0.0854980322237545,0.127854123125561,0.114519713564471,0.152133936238368
172,0.0850581105205735,0.127253945014939,0.11401390592266,0.151979677696125
174,0.0853270705500512,0.126713880684502,0.114093359676028,0.151982932376754
176,0.0849828428547163,0.126769563371313,0.113691141065188,0.150842835074889
178,0.0844698173436725,0.126292787990039,0.113303352834334,0.150745349605896
180,0.0836426880846858,0.125947374869682,0.113425376121123,0.151398301520277
182,0.0832112039210172,0.125866782794021,0.11308594401758,0.150681078556357
184,0.0824654347360448,0.125400208439087,0.112892113316537,0.150299114641841
186,0.0816913191771245,0.124876912305767,0.112890785757383,0.150576810480709
188,0.0811872121600903,0.124697906414106,0.112567873724845,0.149846864781128
191,0.080059219872751,0.123875843234077,0.112500680348157,0.149490601960377
193,0.0796280769606037,0.123642951701048,0.111973863533415,0.149202357573665
195,0.0792118895546109,0.122863482248776,0.111433244673997,0.148330368522218
197,0.0786915495451382,0.122397442890998,0.111327444410165,0.147215860780948
200,0.077752088641931,0.12204209221421,0.110550084614593,0.145280059797775
202,0.0770960756514489,0.121667879216553,0.110168202485368,0.145163777378709
204,0.0764513123094903,0.120766152417319,0.110109014731273,0.145878676833842
207,0.0760338335398978,0.120140801992341,0.109366328081678,0.144838304983533
209,0.0755896189591214,0.119744389935225,0.109155508871994,0.14440851663263
211,0.0753440914130014,0.119698490486345,0.108552966861104,0.143717328520388
214,0.074547228714791,0.118930230341516,0.108073280430018,0.143102644249917
216,0.0741314963152316,0.118696613083825,0.10797457338167,0.142518142640158
219,0.0738403137882032,0.11809185184213,0.107713761088678,0.141970157861035
221,0.0732699779986744,0.117858996821273,0.107615519571637,0.141228738736936
224,0.072862942430468,0.117525905901079,0.10697761516773,0.13958938067358
226,0.0730881883989021,0.117353985284196,0.106505468946992,0.139135757935917
229,0.0728743626942002,0.117668571009451,0.106698544711766,0.139118367757505
232,0.0722179558189372,0.118076971284122,0.106385594553627,0.138367486772543
234,0.071875961238639,0.117579534779655,0.106928499030341,0.139826311729821
237,0.071274423176722,0.117102517677617,0.107223267291995,0.139671430464474
240,0.0709188361352242,0.116519492903934,0.106646764117874,0.139469550435306
243,0.070578992104183,0.116508387103656,0.106461427839898,0.138713354011136
245,0.0700859165914658,0.116331415222629,0.106283215961439,0.138127218059227
248,0.0696319070318146,0.116080920843147,0.106153725387096,0.137319510967423
251,0.0690037823690032,0.11563634275469,0.106272219504025,0.136974453857115
254,0.0687231398746665,0.115352283583243,0.105764683700778,0.136161221982718
257,0.068321514807961,0.114971324328942,0.105711444575774,0.13594009588445
260,0.06812741266129,0.114945890888037,0.105199268251614,0.135221221485032
263,0.0680427661984202,0.114711922989495,0.105420630511596,0.134877519154467
266,0.0680952691282153,0.114850127496241,0.105017850361496,0.13445280586391
269,0.0678307553736271,0.114899667718468,0.105111626760164,0.13423836066163
272,0.0673562832242358,0.114378612759958,0.105171362769236,0.133693814955154
275,0.0670853791664479,0.113886385042285,0.105236427356245,0.133271585097612
279,0.0673464615622747,0.113635120790836,0.104439721484448,0.132710986960092
282,0.0671858179628894,0.114018794544572,0.104306750410757,0.137221787465819
285,0.0671316164867752,0.114464533324519,0.104351898410272,0.14004726717561
288,0.0670067057153818,0.114706005341499,0.104749236822714,0.143161483161201
292,0.0670879437398146,0.115499682981963,0.105277290611288,0.142794927204474
295,0.0667630007887685,0.11558103532133,0.105517767239821,0.143361855174686
299,0.0664241888725029,0.115527636730029,0.105923713233937,0.143865326448892
302,0.0659760065496762,0.115237649561679,0.105940663885634,0.143910791725114
305,0.0654008920690032,0.115039021806802,0.106046607068935,0.14339061594121
309,0.0651981239262274,0.114709042572196,0.105640556999066,0.143184798484613
313,0.0648199187573449,0.114956104494432,0.105418472731158,0.142642485646511
316,0.0645943220150529,0.114805169201676,0.105513878685519,0.14253251461993
320,0.0645573330445893,0.114816481950831,0.105664546655526,0.142218676214893
324,0.064421372768098,0.115281771165302,0.105754584323825,0.142063619558055
327,0.0655545654666142,0.11604014858245,0.106084932999753,0.142012312045661
331,0.0659595513288649,0.116360749031109,0.107095988184888,0.142335302092587
335,0.0661099432881224,0.116379355703766,0.107509301093937,0.143122092761499
339,0.0658513219656969,0.116185065917362,0.107583921191089,0.14282357418227
343,0.065947219252876,0.116343462119961,0.107470555277994,0.142445268912531
347,0.0667506495547205,0.116505008658316,0.1077081211414,0.142010457331746
351,0.0669507663175291,0.117351581041025,0.10792899348249,0.142022656334671
355,0.066658198366686,0.117436803370919,0.109188584243579,0.143542082284327
359,0.0663270027774006,0.117149503194743,0.109367347940333,0.142759605734422
363,0.0658697297285294,0.117098573135961,0.109147659679641,0.14250490044902
367,0.0655083134774145,0.117054479653615,0.109169816977906,0.142079644933255
372,0.0652258953960842,0.116745635188636,0.108942920056984,0.141745357368209
376,0.0651189082646845,0.116798448913049,0.10900783598707,0.141098687884468
380,0.0648325263147752,0.117004440601788,0.109329557331534,0.141091293152325
385,0.0657236168839702,0.117630562990166,0.109847382555038,0.140827379150859
389,0.0658116585500016,0.118420376131454,0.110388439749575,0.141061105854565
394,0.0655739001478546,0.117682857354083,0.111043538200659,0.141560101522161
398,0.0652673776555304,0.117461571527902,0.110630141483697,0.140817999486874
403,0.0648641026342017,0.117457672755432,0.110576954077947,0.140457228551232
407,0.0648403888598838,0.117142562373848,0.110518239387923,0.140010900737786
412,0.0645084177485313,0.117799729802863,0.110293317064486,0.139317841674339
417,0.0639026436028535,0.117449708163532,0.110830788632752,0.139302661157519
422,0.0634594216094024,0.116887923335182,0.11052546886875,0.138648520833844
427,0.0629569082714758,0.116651490831807,0.110158759275629,0.13814324880806
432,0.0623346715490459,0.116066596928222,0.109772835548898,0.137664401792375
437,0.061919605984618,0.115543956529559,0.109533412950518,0.136924537034685
442,0.0616212274433036,0.115113027850647,0.109041405809263,0.136303942386367
447,0.0620967768512415,0.114887814185169,0.1085478973197,0.135722818586018
452,0.0619130413633793,0.114969717920811,0.108461321492015,0.135010927755566
457,0.0617267152966185,0.115193823890363,0.108669054933583,0.135551263916223
462,0.0617160487457916,0.11526905995345,0.10869855361234,0.135311914202685
468,0.0615021327307267,0.115629580416145,0.108951249833221,0.134987499463092
473,0.0610770184357623,0.115479111927152,0.109556826757591,0.135163671566358
479,0.0606187378189765,0.11522791012476,0.10942818008742,0.134666737047814
484,0.0602774069497934,0.115106357287417,0.109154786239967,0.133977097772964
490,0.0598457164070207,0.114927779116255,0.109007146318163,0.133354958248442
495,0.0594271091749817,0.114810620963131,0.108830919189227,0.1329120435433
501,0.0590170590124631,0.114401126434567,0.108749895895915,0.132565239746245
507,0.0587375505287583,0.114300190810132,0.108429186520257,0.131995617927985
513,0.0582431712866197,0.11399805978202,0.108267808164978,0.131256933279298
519,0.0577079077579412,0.113440319372924,0.107940374250856,0.130554961381153
525,0.0572556676224005,0.112987566715471,0.107519092967785,0.129936403375288
531,0.0567727568791304,0.112589012906227,0.10713041772652,0.129235407776134
537,0.0565192661886355,0.112279369873759,0.106805629347444,0.128488007244367
543,0.0563532227535543,0.112032451298482,0.106533524125796,0.12772834227445
550,0.0558714944714835,0.111975992472658,0.106500614838119,0.12757788579122
556,0.0554015528846246,0.11163217347899,0.106429787781777,0.127059505282233
562,0.0549890329990817,0.111147740589952,0.106011969986222,0.126370034022635
569,0.0545318344260442,0.110655473597009,0.105701856130854,0.125847370959175
575,0.0542246912354331,0.110206654050833,0.105277724664585,0.125006530044471
582,0.0538653190849489,0.109852595547247,0.104876621347917,0.124410624674095
589,0.0534094376518067,0.109610880683105,0.104465985601161,0.123734682109252
596,0.0529142026479711,0.109015848339662,0.10419564767408,0.123280290310665
603,0.0527856028206064,0.108649692286718,0.103644319840326,0.123895674051584
610,0.052487703900287,0.108360409853451,0.103407159654909,0.1243608912837
617,0.0522074350716662,0.108089863382305,0.10332534877124,0.124016384687176
624,0.0517182154510665,0.107908232166568,0.103132164475629,0.123710266170627
631,0.0514563559272076,0.107649275448793,0.102851570774622,0.123020307005678
638,0.0511133587700045,0.107508903256442,0.102541623797908,0.122476866556788
646,0.0507534769188944,0.107188047677432,0.102476643343969,0.121851050281747
653,0.0506142150089291,0.10699891039753,0.102379941401755,0.121476903134718
661,0.0502527363739379,0.107021234280358,0.102273763318349,0.120860862374789
668,0.0498643434148363,0.106579929511503,0.102038386585458,0.120278869028189
676,0.0495964546143506,0.106271400317315,0.101692426510798,0.119542351982031
684,0.049367276481124,0.106169724580818,0.101537139890942,0.119565129778624
692,0.0490532604883664,0.106109288402658,0.101578569215025,0.119304852853686
700,0.0487717182871447,0.105989951084199,0.101549128164697,0.118832175776091
708,0.0485522936068456,0.106014340609685,0.101477821899451,0.118737282507491
716,0.0482176701575958,0.105989566357106,0.101585518083708,0.118239197548814
724,0.0477978350534955,0.105861038743758,0.101515385548976,0.11778361596595
733,0.0474437011723746,0.105647839201362,0.101317715451555,0.117431878904312
741,0.0473735700368436,0.105394884394704,0.101066385787853,0.116905742306927
750,0.0469817191050488,0.10550681337176,0.101291133510599,0.116976271036675
759,0.0467837666646933,0.105526666284215,0.101220921698581,0.116556092675518
767,0.0465390497357392,0.105354130438638,0.101345137116552,0.1164588432887
776,0.0462449947849205,0.105252402312553,0.101213203570109,0.115988344528457
785,0.0460017574703183,0.105054098312303,0.101153666379772,0.115611867306893
794,0.0457121683698133,0.104629005901352,0.100867436018154,0.115030194229471
804,0.0454786646635268,0.104346133020045,0.100446525867028,0.114428297846283
813,0.0451282225320642,0.10426158569614,0.100338400365929,0.113955351666122
822,0.0448003961425345,0.103920166392751,0.100168680076029,0.11361638786177
832,0.0447237703712379,0.103900677019335,0.099988651190102,0.112997629180979
841,0.0448186738485625,0.103905771558339,0.100115551978192,0.112740742130529
851,0.0444445398732061,0.103968312531023,0.100420233946844,0.112685583127577
861,0.0443146421657519,0.103711840095746,0.100083678044441,0.112138954979008
871,0.0443108604663816,0.104076972613052,0.100144672630518,0.11174777552294
881,0.0443320274847581,0.103983590295576,0.100379673209183,0.111661276345246
891,0.0445756292221024,0.104365481717093,0.100449744073791,0.111818016583625
902,0.0445792752262571,0.10447975774047,0.10114892319853,0.1125166115744
912,0.0443721138857166,0.104581132775429,0.101158383530594,0.112673906507532
923,0.0443636902798445,0.104677737795274,0.101232041035969,0.11243730508176
933,0.0443437604218439,0.104793509962569,0.101352483403871,0.112614756554031
944,0.0443133514609078,0.104825112122416,0.10134860444448,0.112547248011578
955,0.0443048642978658,0.105016551690976,0.101618895088415,0.112841145241747
966,0.0444330085377778,0.105544166474642,0.10230913754363,0.113317830393468
977,0.0443045484022704,0.105691409602272,0.102651861428677,0.113409621463149
989,0.044350846936926,0.105871111482919,0.102901953353965,0.113568363351119
1000,0.0445098479949729,0.10617053716269,0.103069311560023,0.113360091230269
1012,0.0442865475997395,0.105877536252293,0.102862481063407,0.113351573770727
1023,0.044125740025798,0.1058511679133,0.102806848928874,0.113187512572423
1035,0.044005222946028,0.105627547259535,0.102637283757011,0.113186908253251
1047,0.0436702018384393,0.105658086635139,0.102708981722244,0.113327236853587
1059,0.0435009880116212,0.105575372925016,0.102646000035003,0.113290026740948
1072,0.0435903037540363,0.105847725915276,0.102708231885663,0.113059881991999
1084,0.0439407064487629,0.106339990444424,0.103278836394007,0.113175527218227
1096,0.0436538482268389,0.106056321486487,0.103298630529914,0.112926448929107
1109,0.0439240832361971,0.105947199231359,0.10311788197679,0.112599031382422
1122,0.0443199984227832,0.106742031936409,0.103539709620595,0.113131699619854
1135,0.0443446082483042,0.107333050766225,0.104346923940422,0.11315439513782
1148,0.0448934110743411,0.107920750790715,0.104803318649876,0.113565635106879
1161,0.0448792771310561,0.10808134598315,0.10535628455502,0.114138652630096
1175,0.0447975375480873,0.10797594132735,0.105425861196456,0.11417896042497
1189,0.0449262340006591,0.108125314154031,0.105303551754476,0.114114861864573
1202,0.0451357382939412,0.109008529845385,0.106184004358117,0.114461599204859
1216,0.0453409407274092,0.109405254482073,0.106671464616854,0.114920435160041
1230,0.0454681658207094,0.109784847696765,0.10687047216045,0.114929724243634
1245,0.0457579144085206,0.110881921049546,0.107972627758568,0.116574045931008
1259,0.0456925350032555,0.111310807795573,0.108443458730237,0.117451343704593
1274,0.0455698096668629,0.112017223635795,0.109201811415116,0.118153687540835
1288,0.0456893403111416,0.112518325579931,0.109665310427423,0.118532521253364
1303,0.0456388253835332,0.112565263037662,0.109879279466722,0.118586617337371
1318,0.0456109952290805,0.112926304991677,0.110118372374782,0.118405063924698
1334,0.0455076223229789,0.112982602901692,0.110336844957513,0.11837193630054
1349,0.0454279968232646,0.112996273990613,0.110467059239138,0.118115447022834
1365,0.0454416908275868,0.1129923088075,0.110288696348985,0.117887940495657
1380,0.0455597400272595,0.113088881158422,0.110604813426314,0.118310688184155
1396,0.0459202499770827,0.113278768403722,0.110820383052094,0.118298942326088
1413,0.0459699896951681,0.113787968379204,0.111278998043527,0.118749832056828
1429,0.0460283230698521,0.113440531118708,0.11112008861396,0.118703578465135
1445,0.0460752153535245,0.113362650163261,0.111041649375198,0.118697443673131
1462,0.0459737442557126,0.112940657339926,0.11079019434418,0.118371044062287
1479,0.0458414451293399,0.112236284380848,0.110128190596337,0.117773426080108
1496,0.0458147301920768,0.111710528793518,0.109601181200968,0.117337350948664
1514,0.0458487495498303,0.11104832457742,0.108912029483521,0.116956493813148
1531,0.0465683990219498,0.111740743403788,0.109173487514352,0.117264706208814
1549,0.0474223913287802,0.112620155844453,0.110015990227358,0.118158632194396
1567,0.0478238635579024,0.113163825225238,0.110568047072659,0.118944331319009
1585,0.0479307497767744,0.113498187581836,0.11123825581419,0.119706815713885
1603,0.0481524746572995,0.113725312639368,0.111430632661801,0.119880235101608
1622,0.0482562058281124,0.113609893878513,0.111244105673447,0.119735946473488
1641,0.0482816155153215,0.113886621817378,0.111529918623937,0.119998601585364
1660,0.0482169376875791,0.114284648713711,0.11177748913536,0.120292130616363
1679,0.0480431101703952,0.114219998360833,0.112142175083346,0.120570172901841
1698,0.0479522410461701,0.113907009061972,0.111788245158564,0.120305274303794
1718,0.0481806010814629,0.11402031643035,0.111960198158998,0.120502266695371
1738,0.0485022602315074,0.113597185356717,0.111188144202048,0.12005821827663
1758,0.0485165819555997,0.113755057437887,0.111689660966184,0.120606259444371
1778,0.0485711475550033,0.114084943917725,0.111975908673197,0.120998216573359
1799,0.0486928811936216,0.114309424071819,0.112123649742612,0.121104944096271
1820,0.0488183929876667,0.114570132669925,0.112445290959865,0.121249839957543
1841,0.04883937976108,0.114571103728288,0.112473382319438,0.121365793094081
1862,0.0489585496452133,0.115399950816535,0.113198592081147,0.12213829132529
1884,0.0491558597008714,0.116136654939205,0.114093777464037,0.123193013486283
1905,0.04914073607678,0.115962299752644,0.114050193696842,0.122887901356162
1928,0.0492031980044628,0.116620545436039,0.114492456327853,0.123099886387016
1950,0.0491338970252371,0.116723618263165,0.114951050011782,0.123494241559407
1972,0.04918039395918,0.116679659282506,0.114769875866513,0.12324520674562
1995,0.0493624274328368,0.117012460024666,0.115193192897418,0.123558111930303
2018,0.0496697691904095,0.1172867145678,0.115517052842695,0.124020025071923
2042,0.0495833551113084,0.116966532566215,0.115247772787065,0.123867918439866
2065,0.049798907819946,0.116833285637698,0.114917060349823,0.123627055632274
2089,0.0497226994441968,0.11674458450238,0.115022742727423,0.12384846070073
2113,0.0494605156227785,0.116654968101651,0.114997837483571,0.12374016994542
2138,0.0495426777226803,0.116957703168325,0.115077455993478,0.123599512736998
2163,0.049496054018829,0.117318048817069,0.115513459946337,0.124162601824938
2188,0.0494637260542683,0.117640545493546,0.11566936200419,0.12427647724441
2213,0.0494405063642702,0.118008345800192,0.116415487129509,0.124534049079379
2239,0.0494389211621194,0.118194986933456,0.116451063508157,0.124690247777524
2265,0.0497479245385233,0.118550706316128,0.11674936559546,0.124862632069218
2291,0.0496766787832049,0.118441706764299,0.116808644925414,0.125235705036163
2317,0.0497176577127695,0.118695103048313,0.1170074497762,0.125240165926824
2344,0.0498183768730821,0.119498136783069,0.117694164023607,0.125526439362245
2371,0.0500757532455891,0.119883655480691,0.11838303031423,0.1267618024235
2399,0.0500022655049176,0.119597373662476,0.118078285855119,0.126512915063471
2427,0.0498345426592569,0.119450998604444,0.117814069959476,0.126273826831789
2455,0.0495228551477053,0.119415171296819,0.117874643170102,0.126173473511672
2483,0.0493563492892982,0.119427013804383,0.117937201868807,0.126065194195837
2512,0.0494678488738542,0.119485780820892,0.117991692663021,0.126126571596308
2541,0.0495963243083485,0.119598596317418,0.117981812177538,0.126377781220787
2570,0.0496309736811318,0.119675919903829,0.11812734223576,0.12683104149911
2600,0.0492848124589176,0.119541669464665,0.118029109238095,0.126652996960431
2630,0.0490444289157188,0.119700564955093,0.118203609249077,0.126726120895687
2661,0.0487784663570974,0.119696114706583,0.118189803265609,0.126723527543568
2692,0.0486695327988406,0.119907001296405,0.118347081202213,0.126853759216831
2723,0.0483559827628275,0.119944993414243,0.118509175151914,0.126996635359776
2754,0.0481046867791671,0.11993440836023,0.11845537303597,0.126952368386588
2786,0.0479284618916205,0.12010613800063,0.118715249016288,0.127045516419877
2818,0.0476006419332896,0.119963716875108,0.118599619116773,0.126794110263891
2851,0.0472983785594086,0.119794806393953,0.11841719853817,0.126559156332985
2884,0.0470352114556443,0.119766753994365,0.118398890775483,0.126394472718235
2917,0.0475938102699262,0.120144304291294,0.118716003405054,0.126495004929704
2951,0.0473276026967866,0.120196240150362,0.118788599522819,0.126475862025538
2985,0.0471328448263993,0.119986618524264,0.118579497290183,0.126295709475279
3020,0.0469217782282574,0.119780042974497,0.11837128353839,0.126061227930836
3055,0.04681179359363,0.119912988374303,0.118484548496332,0.126086955093066
3090,0.046590051504892,0.119655921900932,0.118254062564498,0.125870430578935
3126,0.0463665865852546,0.119606204234359,0.118228850367956,0.125769710719954
