x,a,b,c,d
6310,0.00285099218613567,0.00239768974062989,0.00238774154877113,0.0195536106056833
6607,0.00273815774257913,0.00230496777713069,0.00229537845059466,0.0189943886439945
6918,0.00263293738833469,0.00221894170188437,0.00220970918603337,0.0184269744945362
7244,0.00253334296896605,0.00213770319201937,0.00212882850309778,0.0177880886642742
7586,0.00243757068843539,0.0020595156270656,0.00205100127472713,0.0171658237264411
7943,0.00234458443316381,0.00198330873531585,0.00197515536692147,0.0165544237819337
8318,0.00225261232073378,0.00190746114797653,0.00189967053858089,0.0160023735015141
8710,0.00216128178622671,0.0018315588934973,0.00182412911150017,0.0161752454489028
9120,0.0020700863221266,0.00175514040881598,0.0017480672808378,0.017435535365342
9550,0.00197870121507021,0.00167794387480148,0.00167121866751001,0.0179786514490471
10000,0.00189178125015819,0.00160449501983567,0.00159803385976064,0.0185300534179982
10471,0.00181357526493235,0.00153818112089466,0.00153155179373216,0.0229125499577219
10965,0.00174010380233231,0.00147700918928831,0.00147064693888823,0.0227262331518644
11482,0.00167180528513074,0.00142046847409453,0.00141436632852612,0.0223321687995213
12023,0.00160756270762254,0.00136744674788987,0.00136159856856476,0.0218504133438686
12589,0.00154629998163594,0.00131689704865811,0.00131129739602225,0.0212135206678009
13183,0.00148687834191062,0.00126774019158591,0.00126238463492474,0.0207110510838642
13804,0.0014287467457647,0.0012194103998972,0.00121429343255194,0.0199787195568006
14454,0.00137125496922305,0.00117129354336253,0.00116640954389483,0.0193247468679553
15136,0.00131391202472255,0.00112294017616479,0.00111828343961226,0.0194274848779385
15849,0.00125678765815692,0.00107440528726475,0.00106996855255517,0.0193014575877572
16596,0.00120086560722554,0.00102668356936692,0.00102244181996585,0.0193623279161034
17378,0.00114936966919501,0.00098299604154301,0.000978931217153311,0.019387802455795
18197,0.0011019492900799,0.000943022890469484,0.000939126866993259,0.0190889708368317
19055,0.00105793491812818,0.000906116438923813,0.000902382383024466,0.018517080184351
19953,0.00101668368815144,0.000871646507445333,0.000868068479239338,0.0178540108870162
20893,0.000978167363446146,0.000839155590006801,0.000835532600498251,0.0174916569232096
21878,0.000940396781990265,0.000807619779102137,0.00080415681617594,0.0167714087477897
22909,0.00090361287533076,0.000776792056740929,0.000773483901688683,0.0160897674225606
23988,0.00086742722302043,0.000746296957339867,0.000743138385193263,0.0155935118708423
25119,0.000831520602844437,0.000715836200454038,0.000712822142158471,0.01564420883381
26303,0.000795806579542229,0.000685327372877845,0.000682452451259124,0.0155423801647564
27542,0.000760410513552269,0.000654901551461145,0.000652157568720494,0.0152855187808646
28840,0.000727233795179505,0.000626465327127384,0.000623840158564497,0.015031102804887
30200,0.000696667053306804,0.000600424520855247,0.000597912798839611,0.0152903119021358
31623,0.000668371101958462,0.000576444738245758,0.00057404148723956,0.014944935927897
33113,0.000641917164129312,0.000554111201668978,0.000551812002634847,0.0144734465949672
34674,0.000616889937403967,0.000533020717988446,0.000530821594063529,0.0138846318753507
36308,0.000592936257136676,0.000512826247760111,0.000510723446602785,0.0133233958651252
38019,0.000569721153187634,0.000493203145883748,0.000491193185814065,0.0128203950106317
39811,0.000546978468571756,0.000473894225111421,0.00047197380871716,0.0124833042964723
41687,0.00052483317187856,0.000454821033016476,0.000452894107176374,0.0120471996925684
43652,0.000502547863411312,0.000435680295833145,0.000433841036784654,0.0115823091157973
45709,0.000480410715166962,0.000416552917936705,0.000414797859482388,0.0111391631784082
47863,0.000459132096163633,0.000398146168163268,0.000396468745672039,0.0107013501650465
50119,0.0004395210823931,0.000381276834341088,0.000379673296333908,0.0102944000528872
52481,0.00042137234131456,0.000365745064084297,0.000364212143648669,0.0100812115348804
54954,0.000404447108753869,0.00035131816095514,0.000349852825814047,0.0101706200314016
57544,0.000388498142120393,0.000337755345520712,0.000336354784793119,0.0101419427491808
60256,0.000373297806195559,0.000324833917903889,0.000323495477783423,0.00986250271348069
63096,0.000358638290915063,0.00031235141317369,0.00031107258720711,0.00975975337826867
66069,0.000344353144067738,0.000300145512603086,0.000298923890607869,0.00980484949418462
69183,0.000330305043760882,0.000288084633100131,0.000286917930999801,0.00952535065630093
72444,0.000316413609495346,0.000276092178611832,0.000274978174127269,0.00915432573254572
75858,0.000302644518074974,0.000264137318938402,0.000263073836495371,0.00878261813414699
79433,0.000289145081167458,0.000252370646782254,0.000251354933328368,0.00841972170564761
83176,0.000276739968599022,0.000241529638545583,0.000240517183416921,0.008966305877258
87096,0.000265149326121284,0.000231509935114571,0.000230540407394644,0.00930075689290078
91201,0.000254343995781911,0.000222217201803759,0.000221290831162766,0.00936516512037874
95499,0.000244196359260862,0.000213513843185468,0.000212628756963971,0.00899502783232673
100000,0.000234563027577168,0.00020525995517707,0.000204414388291475,0.00862845907744308
